01,date_process,id_client,id_business,id_process
02,transactional,code,description,initial_balance,debits,credits,final_balance
04,S,52056901,Aportes a entidades promotoras de salud eps,0.0,100.0,0.0,100.0
04,N,520570,Aporte a fondos de pensión y/o cesantías,0.0,1612600.0,0.0,1612600.0
04,S,52057001,Aporte a fondos de pensión y/o cesantías,0.0,1612600.0,0.0,1612600.0
04,N,520572,Aportes cajas de compensación familiar,0.0,544100.0,0.0,544100.0
04,S,52057201,Aportes cajas de compensación familiar,0.0,544100.0,0.0,544100.0
04,N,520595,Otros,0.0,90114.0,0.0,90114.0
04,S,52059531,Servicio EMI,0.0,37500.0,0.0,37500.0
04,S,52059532,Estimulo al ahorro,0.0,52614.0,0.0,52614.0
04,N,5225,Contribuciones y Afiliaciones,0.0,695038.08,0.0,695038.08
04,N,522510,Afiliaciones y Sostenimiento,0.0,695038.08,0.0,695038.08
04,S,52251001,Herramientas de Mercadeo y Porducto,0.0,695038.08,0.0,695038.08
04,N,5245,Mantenimiento y Reparación,0.0,289171.8,0.0,289171.8
04,N,524525,Equipo de Computo y C,0.0,289171.8,0.0,289171.8
04,S,52452501,Equipo de Computo y C,0.0,289171.8,0.0,289171.8
04,N,5255,Gastos de viaje,0.0,4416952.96,0.0,4416952.96
04,N,525505,Alojamiento y Manutención,0.0,649600.0,0.0,649600.0
04,S,52550501,Alojamiento y Manutención,0.0,649600.0,0.0,649600.0
04,N,525515,Pasajes aéreos comercial,0.0,3767352.96,0.0,3767352.96
04,S,52551501,Pasajes aéreos,0.0,3767352.96,0.0,3767352.96
04,N,5295,Diversos,0.0,2424561.0,0.0,2424561.0
04,N,529530,Útiles  Papeles y Fotocopias,0.0,789000.0,0.0,789000.0
04,S,52953001,Útiles  Papeles y Fotocopias,0.0,789000.0,0.0,789000.0
04,N,529545,Taxis y buses,0.0,1273750.0,0.0,1273750.0
04,S,52954501,Taxis y buses,0.0,1273750.0,0.0,1273750.0
04,N,529560,Casino y Restaurante,0.0,361811.0,0.0,361811.0
04,S,52956001,Casino y Restaurante,0.0,361811.0,0.0,361811.0
04,N,53,Otros gastos de actividades ordinarias,0.0,6.268444263E7,683.28,6.268375935E7
04,N,5305,Financieros,0.0,4.979557926E7,0.0,4.979557926E7
04,N,530505,Gastos bancarios,0.0,1.123662772E7,0.0,1.123662772E7
04,S,53050501,Gmf,0.0,5935325.77,0.0,5935325.77
04,S,53050502,Comisión de Manejo,0.0,474595.0,0.0,474595.0
04,S,53050503,Iva Sobre Comisión de Manejo,0.0,65664.95,0.0,65664.95
04,S,53050506,FNG,0.0,4761042.0,0.0,4761042.0
04,N,530520,Intereses,0.0,3.780061821E7,0.0,3.780061821E7
04,S,53052001,Intereses corrientes,0.0,3.780061821E7,0.0,3.780061821E7
04,N,530595,Otros,0.0,758333.33,0.0,758333.33
04,S,53059501,Otros,0.0,758333.33,0.0,758333.33
04,N,5395,Gastos diversos,0.0,1.288886337E7,683.28,1.288818009E7
04,N,539595,Otros,0.0,1.288886337E7,683.28,1.288818009E7
04,S,53959505,Interés Mora No Deducible,0.0,1.288886337E7,0.0,1.288886337E7
04,S,53959515,Ajuste al Peso,0.0,0.0,683.28,-683.28
04,N,61,Costo de ventas y de prestación de servicios,0.0,1.35413913377E9,2.54660751E8,1.09947838277E9
04,N,6135,Comercio al por mayor y al por menor,0.0,1.35413913377E9,2.54660751E8,1.09947838277E9
04,N,613554,Costo de Venta Programas,0.0,1.35413913377E9,2.54660751E8,1.09947838277E9
04,S,61355402,Servicios Profesionales,0.0,2.191875E8,0.0,2.191875E8
04,S,61355403,Polizas,0.0,2621295.61,0.0,2621295.61
04,S,61355404,Honorarios,0.0,5856333.0,0.0,5856333.0
04,S,61355405,Internet,0.0,1136322.34,0.0,1136322.34
04,S,61355406,Arrendamiento equipo de cómputo,0.0,8335733.0,0.0,8335733.0
04,S,61355407,Casino y Restaurante,0.0,47563.0,0.0,47563.0
04,S,61355409,Servicios de computación en la nube,0.0,1.101604127E9,0.0,1.101604127E9
04,S,61355411,Herramientas,0.0,106828.0,0.0,106828.0
04,S,61355412,Otros,0.0,1.524343182E7,0.0,1.524343182E7
04,S,61355499,Inversión,0.0,0.0,2.54660751E8,-2.54660751E8
04,N,72,Mano de obra directa,0.0,3.5816168035E8,8.8031778E7,2.7012990235E8
04,N,7205,Costo de Personal,0.0,3.5816168035E8,0.0,3.5816168035E8
04,N,720503,Salario integral,0.0,6.2977792E7,0.0,6.2977792E7
04,S,72050301,Salario integral,0.0,6.2977792E7,0.0,6.2977792E7
04,N,720506,Sueldos,0.0,1.73008959E8,0.0,1.73008959E8
04,S,72050601,Sueldos,0.0,1.73008959E8,0.0,1.73008959E8
04,N,720515,Horas extras y recargos,0.0,347430.0,0.0,347430.0
04,S,72051501,Horas extras y recargos,0.0,347430.0,0.0,347430.0
04,N,720524,Incapacidades,0.0,213333.0,0.0,213333.0
04,S,72052401,Incapacidades,0.0,213333.0,0.0,213333.0
04,N,720527,Auxilio de transporte,0.0,1265454.0,0.0,1265454.0
04,S,72052701,Auxilio de transporte,0.0,1265454.0,0.0,1265454.0
04,N,720529,Auxilio de Teletrabajo,0.0,2110896.0,0.0,2110896.0
04,S,72052901,Auxilio de teletrabajo,0.0,2110896.0,0.0,2110896.0
04,N,720530,Cesantías,0.0,1.4884196E7,0.0,1.4884196E7
04,S,72053001,Cesantías,0.0,1.4884196E7,0.0,1.4884196E7
04,N,720533,Intereses sobre cesantías,0.0,148073.0,0.0,148073.0
04,S,72053301,Intereses sobre cesantías,0.0,148073.0,0.0,148073.0
04,N,720536,Prima de servicios,0.0,1.4835017E7,0.0,1.4835017E7
04,S,72053601,Prima de servicios,0.0,1.4835017E7,0.0,1.4835017E7
04,N,720539,Vacaciones,0.0,2.833103E7,0.0,2.833103E7
04,S,72053901,Vacaciones,0.0,2.833103E7,0.0,2.833103E7
04,N,720548,Bonificaciones,0.0,4164000.0,0.0,4164000.0
04,S,72054801,Bonificaciones,0.0,4164000.0,0.0,4164000.0
04,N,720563,Capacitación al personal,0.0,2109495.35,0.0,2109495.35
04,S,72056301,Capacitación al personal,0.0,2109495.35,0.0,2109495.35
04,N,720568,Aportes a administradora de riesgos laborales,0.0,1130500.0,0.0,1130500.0
04,S,72056801,Aportes a administradora de riesgos laborales,0.0,1130500.0,0.0,1130500.0
04,N,720569,Aportes a entidades promotoras de salud eps,0.0,7170800.0,0.0,7170800.0
04,S,72056901,Aportes a entidades promotoras de salud eps,0.0,7170800.0,0.0,7170800.0
04,N,720570,Aporte a fondos de pensión y/o cesantías,0.0,2.7185E7,0.0,2.7185E7
04,S,72057001,Aporte a fondos de pensión y/o cesantías,0.0,2.7185E7,0.0,2.7185E7
04,N,720572,Aportes cajas de compensación familiar,0.0,9036000.0,0.0,9036000.0
04,S,72057201,Aportes cajas de compensación familiar,0.0,9036000.0,0.0,9036000.0
04,N,720575,Aportes icbf,0.0,2425500.0,0.0,2425500.0
04,S,72057501,Aportes icbf,0.0,2425500.0,0.0,2425500.0
04,N,720578,Aportes Sena,0.0,1617100.0,0.0,1617100.0
04,S,72057801,Aportes Sena,0.0,1617100.0,0.0,1617100.0
04,N,720584,Costos médicos y drogas,0.0,461200.0,0.0,461200.0
04,S,72058401,Costos médicos y drogas,0.0,461200.0,0.0,461200.0
04,N,720595,Otros,0.0,4739905.0,0.0,4739905.0
04,S,72059525,Medicina prepagada,0.0,2725741.0,0.0,2725741.0
04,S,72059531,Servicio EMI,0.0,300000.0,0.0,300000.0
04,S,72059532,Estimulo al ahorro,0.0,1714164.0,0.0,1714164.0
04,N,7299,Inversión 2022,0.0,0.0,8.8031778E7,-8.8031778E7
04,N,729901,Inversión 2022,0.0,0.0,8.8031778E7,-8.8031778E7
04,S,72990101,Inversión 2022,0.0,0.0,8.8031778E7,-8.8031778E7
03,2023-03-01 00:00:00.0,1,83e977aa-edbe-47a2-8a2f-e176852fd0f2,15dde510-3448-43a9-b0ef-a6befe06f388
04,N,11,Efectivo y equivalentes de efectivo,3.91870270355E9,3.89151341631E9,3.98215997615E9,3.82805614371E9
04,N,1110,Bancos,4.351151686E8,2.5074366394E9,2.22369363499E9,7.1885817301E8
04,N,111005,Moneda nacional,4.3006470578E8,2.5074366394E9,2.22369363499E9,7.1380771019E8
04,S,11100501,Cuenta Corriente Colpatria,3.920186858E7,1.7912240924E9,1.82566334762E9,4762613.36
04,S,11100502,Cuenta Corriente BBVA,3.746891764E8,7.16212547E8,3.9803028737E8,6.9287143603E8
04,S,11100503,Banco Itau,91422.6,0.0,0.0,91422.6
04,S,11100504,Fic Global Securities,1.58853506E7,0.0,0.0,1.58853506E7
04,S,11100505,Cuenta OYD 200648,196887.6,0.0,0.0,196887.6
04,N,111015,Efectivo Restringido,5050462.82,0.0,0.0,5050462.82
04,S,11101501,BBVA Union Temporal Nuvu S3,5020462.82,0.0,0.0,5020462.82
04,S,11101502,Bancolombia Union Temporal Acttiva,30000.0,0.0,0.0,30000.0
04,N,1120,Cuentas de ahorro,3.48358753495E9,1.38407677691E9,1.75846634116E9,3.1091979707E9
04,N,112005,Bancos,3.48358753495E9,1.38407677691E9,1.75846634116E9,3.1091979707E9
04,S,11200502,Colpatria Cuenta de ahorros,1.82937966199E9,1.8187672228E8,1.75825028052E9,2.5300610375E8
04,S,11200503,Bancolombia 96300000666 Cta Aho,2.810854547E7,0.0,83291.36,2.802525411E7
04,S,11200504,Bancolombia Panamá,1.62609932749E9,1.20220005463E9,132769.28,2.82816661284E9
04,N,12,Inversiones en asociadas,5.791600283E9,0.0,1.15791E9,4.633690283E9
04,N,1205,Acciones,2.771034283E9,0.0,0.0,2.771034283E9
04,N,120550,Actividad financiera,4.29E7,0.0,0.0,4.29E7
04,S,12055001,KOIA S.A.S.,4.29E7,0.0,0.0,4.29E7
04,N,120555,Actividades Inmobiliarias,2.86E8,0.0,0.0,2.86E8
04,S,12055501,Actividades Inmobiliarias,2.86E8,0.0,0.0,2.86E8
04,N,120575,Sector Tecnologías,2.627144708E9,0.0,0.0,2.627144708E9
04,S,12057505,Inversiones Kappi SAS,1.698144708E9,0.0,0.0,1.698144708E9
04,S,12057510,Patrimonio autónomo cámaras 2030,9.29E8,0.0,0.0,9.29E8
04,N,120595,Método de participación,-1.85010425E8,0.0,0.0,-1.85010425E8
04,S,12059505,Método de participación,-1.85010425E8,0.0,0.0,-1.85010425E8
04,N,1210,Cuotas O Partes De Interés Social,1.0E7,0.0,0.0,1.0E7
04,S,121030,En Sociedades,1.0E7,0.0,0.0,1.0E7
04,N,1225,Certificados,3.010566E9,0.0,1.15791E9,1.852656E9
04,N,122505,Certificados de depósito a término (CDT),3.010566E9,0.0,1.15791E9,1.852656E9
04,S,12250502,CDT N° 80130018036 PANAMÁ,1.15791E9,0.0,1.15791E9,0.0
04,S,12250503,CDT N° 80130018037 PANAMÁ,1.852656E9,0.0,0.0,1.852656E9
04,N,13,Deudores comerciales y otras cuentas por cobrar,3.03738039433E9,1.60157767454E9,1.17255401042E9,3.46640405845E9
04,N,1305,Clientes nacionales,7.6378787124E8,1.47392632653E9,1.16015192031E9,1.07756227746E9
04,N,130505,Clientes nacionales,7.6378787124E8,1.47392632653E9,1.16015192031E9,1.07756227746E9
04,S,13050501,Clientes nacionales,7.7979767724E8,1.47392632653E9,1.16015192031E9,1.09357208346E9
04,S,13050598,Costo Amortizado,-1.6009806E7,0.0,0.0,-1.6009806E7
04,N,1330,Anticipos y avances,1.529893357E7,1.015345648E7,9810603.21,1.564178684E7
04,N,133005,A proveedores,1.163746477E7,9253456.48,7663303.21,1.322761804E7
04,S,13300501,A proveedores,1.163746477E7,9253456.48,7663303.21,1.322761804E7
04,N,133015,A trabajadores,3661468.8,900000.0,2147300.0,2414168.8
04,S,13301501,Anticipos A Trabajadores,3661468.8,900000.0,2147300.0,2414168.8
04,N,1355,Anticipo de impuestos y contribuciones o,1.86036591274E9,8.450838694E7,1435873.9,1.94343842578E9
04,N,135515,Anticipo Retención en la fuente,1.67614091274E9,6.217957096E7,1383565.0,1.7369369187E9
04,S,13551501,Anticipo Retención en la fuente 3 5%,-3.2508440745E8,4.309421496E7,0.0,-2.8199019249E8
04,S,13551502,Devolución Retención en la fuente 3 5%,-1.70489985E7,0.0,189525.0,-1.72385235E7
04,S,13551503,Anticipo Retención en la fuente 4%,4.748231619E7,0.0,0.0,4.748231619E7
04,S,13551504,Devolución Retención en la fuente 4%,-360000.0,0.0,0.0,-360000.0
04,S,13551509,Anticipo Retención en la fuente 11%,8.0425638651E8,1889571.08,0.0,8.0614595759E8
04,S,13551510,Devolución en ventas Retefuente 11%,-4.420395159E7,0.0,0.0,-4.420395159E7
04,S,13551511,Anticipo Retención en la fuente 7%,7029730.13,1486744.92,0.0,8516475.05
04,S,13551513,Anticipo Retención en la fuente 3 5%,9.6403963285E8,0.0,0.0,9.6403963285E8
04,S,13551514,Devolución Retención en la fuente 3 5%,-1.56470754E7,0.0,0.0,-1.56470754E7
04,S,13551520,Retencion En La Fuente Ingresos facturados no pres,4.8149571E7,0.0,0.0,4.8149571E7
04,S,13551521,Retención en la fuente 2.5%,60709.0,0.0,0.0,60709.0
04,N,13551595,Otras,2.07467E8,1.570904E7,1194040.0,2.21982E8
04,S,1355159545,Autorretención Renta,2.07467E8,6058223.86,1194040.0,2.1233118386E8
04,S,1355159546,Autorretención Renta 1.10%,0.0,9650816.14,0.0,9650816.14
04,N,135517,Impuesto a las ventas retenido,0.0,1.046604781E7,0.0,1.046604781E7
04,S,13551701,Impuesto a las ventas retenido 15%,0.0,1.046604781E7,0.0,1.046604781E7
04,N,135518,Impuesto de industria y comercio retenido,0.0,1.186276817E7,52308.9,1.181045927E7
04,S,13551805,Rete Ica 9 66,0.0,1.17403616E7,0.0,1.17403616E7
04,S,13551806,Devolución Rete Ica 9 66,0.0,0.0,52308.9,-52308.9
04,S,13551837,Rete Ica 3.7,0.0,122406.57,0.0,122406.57
04,N,135520,Sobrantes en liquidación privada de impuestos,7.191E7,0.0,0.0,7.191E7
04,S,13552001,Saldo A Favor Renta Anual,3.3183E7,0.0,0.0,3.3183E7
04,S,13552002,Saldo A Favor Retencion En la fuente,3.8727E7,0.0,0.0,3.8727E7
04,N,135540,Descuentos Tributarios,1.12315E8,0.0,0.0,1.12315E8
04,S,13554001,Descuento De Ica,1.12315E8,0.0,0.0,1.12315E8
04,N,1360,Reclamaciones,8426283.0,7192000.0,1155613.0,1.446267E7
04,N,136005,A Compañias Aseguradoras,8426283.0,7192000.0,1155613.0,1.446267E7
04,S,13600501,A Compañias Aseguradoras,8426283.0,7192000.0,1155613.0,1.446267E7
04,N,1380,Deudores varios,3.8950139378E8,2.579750459E7,0.0,4.1529889837E8
04,N,138020,Cuentas por cobrar a terceros,3.8950139378E8,2.579750459E7,0.0,4.1529889837E8
04,S,13802001,Cuentas por cobrar a terceros,3.3323119778E8,2.579750459E7,0.0,3.5902870237E8
04,S,13802005,Cuentas por Cobrar UTNuvuS3,5.6270196E7,0.0,0.0,5.6270196E7
04,N,15,Propiedad planta y equipo,4.568252652E7,0.0,1636952.0,4.404557452E7
04,N,1520,Maquinaria Y Equipo,3364000.0,0.0,0.0,3364000.0
04,N,152005,Maquinaria y Equipo,3364000.0,0.0,0.0,3364000.0
04,S,15200501,Maquinaria y Equipo,3364000.0,0.0,0.0,3364000.0
04,N,1524,Equipo de oficina,3.0453702E7,0.0,0.0,3.0453702E7
04,N,152405,Muebles y enseres,3.0453702E7,0.0,0.0,3.0453702E7
04,S,15240501,Muebles y enseres,3.0453702E7,0.0,0.0,3.0453702E7
04,N,1525,Adecuaciones y Cableado,1.6183190591E8,0.0,0.0,1.6183190591E8
04,N,152505,Adecuaciones y Cableado,1.6183190591E8,0.0,0.0,1.6183190591E8
04,S,15250501,Adecuaciones y Cableado,1.6183190591E8,0.0,0.0,1.6183190591E8
04,N,1528,Equipo de computación y comunicación,1.30443895E8,0.0,0.0,1.30443895E8
04,N,152805,Equipos de procesamiento de datos,1.30443895E8,0.0,0.0,1.30443895E8
04,S,15280501,Equipos de procesamiento de datos,1.30443895E8,0.0,0.0,1.30443895E8
04,N,1592,Depreciación acumulada,-2.8041097639E8,0.0,1636952.0,-2.8204792839E8
04,N,159210,Maquinaria y Equipo,-3159833.32,0.0,28033.0,-3187866.32
04,S,15921001,Maquinaria y Equipo,-3159833.32,0.0,28033.0,-3187866.32
04,N,159215,Equipo de oficina,-2.690188784E7,0.0,253780.0,-2.715566784E7
04,S,15921501,Equipo de oficina,-2.690188784E7,0.0,253780.0,-2.715566784E7
04,N,159220,Equipo de computación y comunicación,-8.851735029E7,0.0,1355139.0,-8.987248929E7
04,S,15922001,Equipo de computación y comunicación,-8.851735029E7,0.0,1355139.0,-8.987248929E7
04,N,159295,Adecuaciones y Cableado,-1.6183190494E8,0.0,0.0,-1.6183190494E8
04,S,15929501,Adecuaciones y Cableado,-1.6183190494E8,0.0,0.0,-1.6183190494E8
04,N,16,Intangibles,1.143352057533E10,2.40208393E8,8.6288707E7,1.158744026133E10
04,N,1605,Intangibles Ut,5.55E7,0.0,0.0,5.55E7
04,N,160510,Intangibles Ut,5.55E7,0.0,0.0,5.55E7
04,S,16051030,Plataforma En Desarrollo,5.55E7,0.0,0.0,5.55E7
04,N,1610,Intangibles Hightech,1.3793252957E10,2.40208393E8,0.0,1.403346135E10
04,N,161010,Software,1.045137408E10,0.0,0.0,1.045137408E10
04,S,16101005,Mis Pesos,3.912085287E9,0.0,0.0,3.912085287E9
04,S,16101006,Smartcash,1.490682607E9,0.0,0.0,1.490682607E9
04,S,16101007,Quipucloud,1.404753595E9,0.0,0.0,1.404753595E9
04,S,16101008,Houndoc Core,1.303122448E9,0.0,0.0,1.303122448E9
04,S,16101009,Houndoc Medical,1.56E8,0.0,0.0,1.56E8
04,S,16101010,Houndoc Signapp,1.72580964E8,0.0,0.0,1.72580964E8
04,S,16101011,Houndoc Snaptask,1.184488556E9,0.0,0.0,1.184488556E9
04,S,16101013,Xcrime,8.27660623E8,0.0,0.0,8.27660623E8
04,N,161015,Software Adquirido,1.475E7,0.0,0.0,1.475E7
04,S,16101501,Osmo Autenticador,750000.0,0.0,0.0,750000.0
04,S,16101502,Retool,500000.0,0.0,0.0,500000.0
04,S,16101503,Sinco,6000000.0,0.0,0.0,6000000.0
04,S,16101504,Osmocore,2000000.0,0.0,0.0,2000000.0
04,S,16101505,Activos Fijos,3000000.0,0.0,0.0,3000000.0
04,S,16101506,Criptus,500000.0,0.0,0.0,500000.0
04,S,16101507,Compras Web,1000000.0,0.0,0.0,1000000.0
04,S,16101508,Datasuite,1000000.0,0.0,0.0,1000000.0
04,N,161090,Plataforma En Desarrollo,5.81997208E8,2.40208393E8,0.0,8.22205601E8
04,S,16109032,Inversión 2023,5.81997208E8,2.40208393E8,0.0,8.22205601E8
04,N,161091,Software En Desarrollo,2.745131669E9,0.0,0.0,2.745131669E9
04,S,16109105,Smartcash Microservices,2.06921403E8,0.0,0.0,2.06921403E8
04,S,16109107,Sophie,8.50937191E8,0.0,0.0,8.50937191E8
04,S,16109108,Uxer,9.70583093E8,0.0,0.0,9.70583093E8
04,S,16109111,AlterU e-learning,2.20481113E8,0.0,0.0,2.20481113E8
04,S,16109112,Witty landing page,3.8171263E7,0.0,0.0,3.8171263E7
04,S,16109113,Nuvu Cost Master Suite,3.8371808E8,0.0,0.0,3.8371808E8
04,S,16109114,Nuvu DevOps Accelerator,7.4319526E7,0.0,0.0,7.4319526E7
04,N,1698,Depreciacion y/o Amortización,-2.41523238167E9,0.0,8.6288707E7,-2.50152108867E9
04,N,169810,Software,-2.38980945E9,0.0,8.616579E7,-2.47597524E9
04,S,16981001,Software,-2.38980945E9,0.0,8.616579E7,-2.47597524E9
04,N,169840,Software Adquirido,-2.542293167E7,0.0,122917.0,-2.554584867E7
04,S,16984001,Software Adquirido,-1.339793267E7,0.0,122917.0,-1.352084967E7
04,S,16984020,Licencias Ut Acttiva,-1.2024999E7,0.0,0.0,-1.2024999E7
04,N,17,Otros activos no financieros,1.2285300959E8,453683.29,5211176.0,1.1809551688E8
04,N,1705,Gastos pagados por anticipado,1.1863065759E8,453683.29,5211176.0,1.1387316488E8
04,N,170501,gastos pagados por anticipado,1.1863065759E8,453683.29,5211176.0,1.1387316488E8
04,S,17050101,Gastos pagados por anticipado Corto Plazo,5.150503259E7,453683.29,5211176.0,4.674753988E7
04,S,17050102,Gastos pagados por anticipado largo plazo,6.7125625E7,0.0,0.0,6.7125625E7
04,N,1710,Cargos Diferidos,4222352.0,0.0,0.0,4222352.0
04,N,171010,Impuesto Diferido,4222352.0,0.0,0.0,4222352.0
04,S,17101099,Niif-Impuesto Diferido,4222352.0,0.0,0.0,4222352.0
04,N,21,Pasivos financieros,-2.67510425615E9,1.7088369844E8,7.369955962E7,-2.57792011733E9
04,N,2105,Bancos nacionales,-2.67510425615E9,1.7088369844E8,7.369955962E7,-2.57792011733E9
04,N,210510,Pagares,-2.653124999E9,1.10763889E8,0.0,-2.54236111E9
04,S,21051002,Prestamos Bancarios Largo Plazo,-1.545486109E9,0.0,0.0,-1.545486109E9
04,S,21051003,Prestamos Bancarios a Corto Plazo,-1.10763889E9,1.10763889E8,0.0,-9.96875001E8
04,N,210515,Tarjetas De Credito,-2.197925715E7,6.011980944E7,7.369955962E7,-3.555900733E7
04,N,21051501,Tarjetas De Credito,-2.197925715E7,6.011980944E7,7.369955962E7,-3.555900733E7
04,S,2105150101,Tarjeta BBVA 7614,-1.536266976E7,4451540.25,1498761.23,-1.240989074E7
04,S,2105150102,Tarjeta BBVA 6184,-3691181.88,640143.83,101253.0,-3152291.05
04,S,2105150103,Tarjeta BBVA 9252,-676256.07,88165.48,435112.0,-1023202.59
04,S,2105150104,Tarjeta BBVA 2968,121279.0,0.0,0.0,121279.0
04,S,2105150106,Tribal,5.052257578E7,2.8928502E7,0.0,7.945107778E7
04,S,2105150107,Clara,-5.289300422E7,2.601145788E7,7.166443339E7,-9.854597973E7
04,N,22,Proveedores,-2.09060832165E9,1.38643918229E9,1.0438169291E9,-1.74798606846E9
04,N,2205,Proveedores nacionales,-2.09060832165E9,1.38643918229E9,1.0438169291E9,-1.74798606846E9
04,N,220505,Proveedores nacionales,-2.09060832165E9,1.38643918229E9,1.0438169291E9,-1.74798606846E9
04,S,22050501,Proveedores nacionales,-2.07458695165E9,1.38643918229E9,1.0438169291E9,-1.73196469846E9
04,S,22050502,Proveedores Ut Acttiva,-1.602137E7,0.0,0.0,-1.602137E7
04,N,23,Acreedores comerciales y otras cuentas por pagar,-1.35148740295E9,6.1977319267E8,6.415624148E8,-1.37327662508E9
04,N,2335,Costos y gastos por pagar,-1.04386141995E9,3.4703435248E8,3.8793291172E8,-1.08475997919E9
04,N,233510,Gastos Legales,0.0,3589050.1,1.53451606E7,-1.17561105E7
04,S,23351005,Gastos Legales,0.0,3589050.1,1.53451606E7,-1.17561105E7
04,N,233525,Honorarios,-1.32426109E7,3.760230798E7,7.258391522E7,-4.822421814E7
04,S,23352505,Honorarios,-1.32426109E7,3.760230798E7,7.258391522E7,-4.822421814E7
04,N,233530,Servicios Tecnicos,-5339288.48,1648007.27,1597299.35,-5288580.56
04,S,23353005,Servicios Tecnicos,-5339288.48,1648007.27,1597299.35,-5288580.56
04,N,233535,Servicios De Mantenimiento,-238270.0,238270.0,0.0,0.0
04,S,23353505,Servicios De Mantenimiento,-238270.0,238270.0,0.0,0.0
04,N,233540,Arrendamiento,-1.134406692E7,2.00831064E7,1.909145029E7,-1.035241081E7
04,S,23354005,Arrendamiento,-1.134406692E7,2.00831064E7,1.909145029E7,-1.035241081E7
04,N,233545,Transporte Fletes y Acarreos,-2991518.0,3332161.6,3134093.6,-2793450.0
04,S,23354505,Transporte Fletes y Acarreos,-2991518.0,3332161.6,3134093.6,-2793450.0
04,N,233550,Servicios Publicos,-1276349.48,2477866.09,1468379.12,-266862.51
04,S,23355005,Servicios Publicos,-1276349.48,2477866.09,1468379.12,-266862.51
04,N,233555,Seguros,-88361.95,2.468364156E7,2.459527961E7,0.0
04,S,23355505,Seguros,-88361.95,2.468364156E7,2.459527961E7,0.0
04,N,233560,Gastos De Viaje,0.0,9887290.0,1.0663306E7,-776016.0
04,S,23356005,Gastos De Viaje,0.0,9887290.0,1.0663306E7,-776016.0
04,N,233565,Gastos Financieros,0.0,1.6282607184E8,1.6282607184E8,0.0
04,S,23356505,Gastos Financieros,0.0,1.6282607184E8,1.6282607184E8,0.0
04,N,233570,Plataformas / herramientas,-3940001.3,1.630450363E7,2.148772091E7,-9123218.58
04,S,23357001,Plataformas / herramientas,-3940001.3,1.630450363E7,2.148772091E7,-9123218.58
04,N,233580,Cuentas Por Pagar A Consorciados,-2.616398E8,0.0,0.0,-2.616398E8
04,S,23358005,Cuentas Por Pagar A Consorciados,-2.616398E8,0.0,0.0,-2.616398E8
04,N,233595,Otros,-7.4376115292E8,6.436207601E7,5.514023518E7,-7.3453931209E8
04,S,23359501,Descuentos AFC,-4250000.0,7750000.0,4250000.0,-750000.0
04,S,23359503,Descuentos De Libranzas,-6527363.0,6527363.0,8654463.0,-8654463.0
04,S,23359504,Fondo De Empleados,-3.1432745E7,2.2196528E7,1.067467E7,-1.9910887E7
04,S,23359505,Otros,-5496988.92,2.788818501E7,3.156110218E7,-9169906.09
04,S,23359510,Acreedores Varios,-7.0E8,0.0,0.0,-7.0E8
04,S,23359520,Costo Amortizado,3945944.0,0.0,0.0,3945944.0
04,N,2365,Retenciones en la fuente,-1.59126E8,1.8134344019E8,1.6595244019E8,-1.43735E8
04,N,236505,Salarios y pagos laborales,0.0,2.3526E7,2.3526E7,0.0
04,S,23650501,Salarios y pagos laborales,0.0,2.3281E7,2.3281E7,0.0
04,S,23650502,Retención contratistas art 383,0.0,245000.0,245000.0,0.0
04,N,236515,Honorarios,0.0,5245090.5,5245090.5,0.0
04,S,23651501,Honorarios 11%,0.0,5245090.5,5245090.5,0.0
04,N,236525,Servicios,0.0,3.794424196E7,3.794424196E7,0.0
04,S,23652503,Servicios 4%,0.0,101337.92,101337.92,0.0
04,S,23652507,Servicios 2%,0.0,6838.0,6838.0,0.0
04,S,23652509,Servicios 3.5%,0.0,3.783606604E7,3.783606604E7,0.0
04,N,236530,Arrendamientos,0.0,611047.73,611047.73,0.0
04,S,23653001,Arrendamientos 3.5%,0.0,267495.73,267495.73,0.0
04,S,23653003,Arrendamiento 4%,0.0,343552.0,343552.0,0.0
04,N,236535,Rendimientos financieros,0.0,538020.0,538020.0,0.0
04,S,23653502,Rendimientos financieros 7 %,0.0,538020.0,538020.0,0.0
04,N,236575,Autorretenciones,0.0,1.570904E7,1.570904E7,0.0
04,S,23657501,Autorretenciones,0.0,6058223.86,6058223.86,0.0
04,S,23657502,Autorretenciones 1.10%,0.0,9650816.14,9650816.14,0.0
04,N,236590,Retención en la Fuente por pagar,-1.59126E8,9.777E7,8.2379E7,-1.43735E8
04,S,23659005,Retención en la Fuente por pagar,-1.59126E8,9.777E7,8.2379E7,-1.43735E8
04,N,2368,Impuesto de industria y comercio retenido,-8964000.0,0.0,887362.89,-9851362.89
04,N,236805,Retención industria y comercio Ica,0.0,0.0,887362.89,-887362.89
04,S,23680505,Reteica 9 66,0.0,0.0,255984.9,-255984.9
04,S,23680511,Reteica 6 9,0.0,0.0,19991.65,-19991.65
04,S,23680528,Reteica 8.66,0.0,0.0,409054.34,-409054.34
04,S,23680534,Rete ica 7.66,0.0,0.0,95750.0,-95750.0
04,S,23680536,Retención de industria y comercio 13.8,0.0,0.0,77142.0,-77142.0
04,S,23680538,Rete Ica 7.36,0.0,0.0,29440.0,-29440.0
04,N,236890,Impuesto de industria y comercio retenido por paga,-8964000.0,0.0,0.0,-8964000.0
